block,timestamp,v2_usdc,v2_eth,price_v2,v3_005_usdc,v3_005_eth,price_v3_005,v3_03_usdc,v3_03_eth,price_v3_03
19000001,1705173455,49422848.731754,19269.708359789216,2564.794848420561,105712388.732375,11833.671988531853,2563.524519513015,44624721.247691,13228.419967437125,2563.858237826599
19000013,1705173599,49417736.797147,19271.707680520267,2564.2635108614772,105659897.061858,11854.224473853106,2563.040805148399,44624721.247691,13228.419967437125,2563.858237826599
19000014,1705173611,49417736.797147,19271.707680520267,2564.2635108614772,105652812.270166,11856.990105130873,2562.9757525972095,44624721.247691,13228.419967437125,2563.858237826599
19000062,1705174187,49446004.034448,19260.72468464416,2567.193334831758,106691133.502025,11452.902805340455,2572.561493566226,44737771.342661,13184.489031053161,2566.6793546694616
19000067,1705174247,49446004.034448,19260.72468464416,2567.193334831758,106865106.085351,11385.331624189474,2574.1746822744494,44737771.342661,13184.489031053161,2566.6793546694616
19000113,1705174799,49459990.354056,19255.299408795447,2568.64301634612,106999844.814836,11329.378622427232,2575.5113408382617,44862830.161617,13135.955636638337,2569.8004707469427
19000115,1705174823,49460324.631092,19255.169662483055,2568.677684905625,106999844.814836,11329.378622427232,2575.5113408382617,44862830.161617,13135.955636638337,2569.8004707469427
19000162,1705175387,49487513.91708,19244.62702665683,2571.497688603267,106955399.409037,11346.725953557538,2575.0965447631474,44900123.544355,13121.489623458876,2570.7317184411672
19000164,1705175411,49487513.91708,19244.62702665683,2571.497688603267,107076632.339156,11299.688715889693,2576.224766839242,44900123.544355,13121.489623458876,2570.7317184411672
19000212,1705175987,49487965.906041,19244.476175150834,2571.541332465139,106530343.201568,11512.066875176039,2571.138466519183,44896745.954307,13122.807461889859,2570.6471163743113
19000214,1705176011,49487965.906041,19244.476175150834,2571.541332465139,106795064.457087,11409.208848221255,2573.601902223252,44896745.954307,13122.807461889859,2570.6471163743113
19000262,1705176599,49477639.754345,19248.51632509714,2570.4651163078825,106280467.865185,11609.773987165152,2568.8097271866086,44876939.368721,13117.029975560612,2570.6471163743113
19000263,1705176611,49476502.184229,19248.960221162153,2570.3467416299677,106279534.223325,11610.13762269744,2568.8010479668906,44876939.368721,13117.029975560612,2570.6471163743113
19000311,1705177187,49471380.429936,19250.962574844085,2569.8133398577174,106445452.565168,11545.623338709993,2570.3426134681317,44876939.368721,13117.029975560612,2570.6471163743113
19000313,1705177211,49470332.772901,19251.371488480512,2569.7043352211385,106445452.565168,11545.623338709993,2570.3426134681317,44876939.368721,13117.029975560612,2570.6471163743113
19000360,1705177775,49459571.974452,19255.594629309413,2568.581907056164,106351937.989737,11582.058320632163,2569.472766845011,44870278.132628,13119.629125487632,2570.479885860808
19000370,1705177895,49459571.974452,19255.594629309413,2568.581907056164,106295484.037091,11604.042582891718,2568.9479243986475,44870278.132628,13119.629125487632,2570.479885860808
19000412,1705178399,49464746.29663,19253.59451181922,2569.1174843359786,106533162.706362,11511.660887368456,2571.1564420995005,44870278.132628,13119.629125487632,2570.479885860808
19000414,1705178423,49464746.29663,19253.59451181922,2569.1174843359786,106525453.201363,11514.660887368456,2571.0846786753677,44870278.132628,13119.629125487632,2570.479885860808
19000461,1705178999,49500059.279757,19239.946834466333,2572.7752631354924,107286448.757557,11219.28598924429,2578.16649364171,44924733.117324,13098.51352366201,2571.843036960339
19000462,1705179011,49500759.279757,19239.675574801942,2572.8479197740617,107286448.757557,11219.28598924429,2578.16649364171,44924733.117324,13098.51352366201,2571.843036960339
19000511,1705179599,49494074.804837,19242.289282323716,2572.151061584085,106128010.194997,11665.278569139018,2567.4895318039976,44913646.284047,13102.839272203524,2571.5645854439463
19000512,1705179611,49494074.804837,19242.289282323716,2572.151061584085,106119189.099588,11668.718600487406,2567.407910958606,44913646.284047,13102.839272203524,2571.5645854439463
19000561,1705180199,49493052.266548,19242.696865484584,2572.0434413391995,105945164.38825,11737.093504128621,2565.8222135353867,44907833.039481,13105.10672537172,2571.41861743712
19000562,1705180211,49493052.266548,19242.696865484584,2572.0434413391995,105942878.680117,11737.984783006057,2565.801101334047,44907833.039481,13105.10672537172,2571.41861743712
19000611,1705180799,49487347.047406,19244.9243877622,2571.4492845123823,106432395.591273,11547.569021690466,2570.330551094801,44901358.233712,13107.632371681164,2571.2560427971894
19000612,1705180811,49487347.047406,19244.9243877622,2571.4492845123823,106432346.474961,11547.588140199086,2570.330094860916,44901358.233712,13107.632371681164,2571.2560427971894
19000661,1705181399,49488873.395156,19244.3369398853,2571.6070940634327,106138721.611614,11662.150218794333,2567.6063586759915,44901358.233712,13107.632371681164,2571.2560427971894
19000662,1705181411,49489071.975842,19244.259951393415,2571.6277009788914,106141511.006714,11661.064426872463,2567.6321176778556,44901358.233712,13107.632371681164,2571.2560427971894
19000711,1705181999,49499802.22558,19240.111610323675,2572.7398690878626,106075264.128431,11691.592026444427,2566.9598300965326,44901358.233712,13107.632371681164,2571.2560427971894
19000712,1705182011,49499649.964303,19240.170971127183,2572.724017815891,106066839.55109,11694.87566452111,2566.8820709408546,44901358.233712,13107.632371681164,2571.2560427971894
19000761,1705182599,49487052.007904,19245.08575201813,2571.412393042445,105769333.766867,11814.850208868445,2564.0763436216794,44895398.369569,13109.957294360962,2571.106402269079
19000763,1705182623,49477747.259013,19248.715859062842,2570.4440556598206,105769333.766867,11814.850208868445,2564.0763436216794,44895398.369569,13109.957294360962,2571.106402269079
19000811,1705183199,49475345.996387,19249.663503302247,2570.192771832068,106770412.111626,11425.842439317883,2573.321384708142,44857188.15932,13124.866182355894,2570.1471221006955
19000812,1705183211,49475851.482044,19249.467423042417,2570.2452122295776,106820461.427582,11406.404611418118,2573.7857135320396,44857188.15932,13124.866182355894,2570.1471221006955
19000859,1705183775,49480655.171233,19247.61044673614,2570.742758336713,106779910.784655,11421.53856492983,2573.425466160034,44852142.305355,13127.578182424546,2569.9953607494617
19000863,1705183823,49480655.171233,19247.61044673614,2570.742758336713,106779831.492149,11421.569411563132,2573.424729683373,44852142.305355,13127.578182424546,2569.9953607494617
19000911,1705184399,49484632.478887,19246.07054823624,2571.1551017577403,106686342.508021,11458.027290813985,2572.5554853156527,44845389.322535,13130.17611752027,2569.8277730673653
19000913,1705184423,49484716.109133,19246.03811953728,2571.163779359839,106686342.508021,11458.027290813985,2572.5554853156527,44845389.322535,13130.17611752027,2569.8277730673653
19000961,1705184999,49485221.82356,19245.853652603735,2571.2146998927865,106295821.331092,11602.035034566032,2569.047976853905,44842407.392559,13128.976646967827,2569.8277730673653
19000962,1705185011,49485766.82356,19245.642328736554,2571.271250825987,106167575.190625,11651.99128118491,2567.860473999999,44842407.392559,13128.976646967827,2569.8277730673653
19001009,1705185599,49484701.15334,19246.06450480577,2571.1594773561937,106317883.146198,11593.665531575392,2569.2500260029374,44842407.392559,13128.976646967827,2569.8277730673653
19001010,1705185611,49484701.15334,19246.06450480577,2571.1594773561937,106319487.133452,11593.041543795733,2569.2649009368415,44842407.392559,13128.976646967827,2569.8277730673653
19001056,1705186163,49472614.777381,19250.78119536897,2569.9016717972095,106247825.629568,11621.012928175001,2568.599303066152,44842407.392559,13128.976646967827,2569.8277730673653
19001060,1705186211,49472662.080882,19250.76284387091,2569.9065788778953,106247825.629568,11621.012928175001,2568.599303066152,44842407.392559,13128.976646967827,2569.8277730673653
19001108,1705186787,49465618.217928,19253.53456770633,2569.1707693451754,107054929.459841,11307.561730258998,2576.086040479987,44842407.392559,13128.976646967827,2569.8277730673653
19001111,1705186823,49465643.217928,19253.52486613735,2569.1733623762066,106939481.88139,11352.40859114224,2575.0140073187367,44842407.392559,13128.976646967827,2569.8277730673653
19001159,1705187399,49502898.57063,19239.081119230814,2573.038611555537,107292330.872375,11219.702997351014,2578.2878956622612,44928444.762239,13095.611244086198,2571.9812677297055
19001161,1705187423,49502903.077317,19239.079372981647,2573.0390793457755,107292330.872375,11219.702997351014,2578.2878956622612,44928444.762239,13095.611244086198,2571.9812677297055
19001208,1705187987,49579176.715089,19209.598059609652,2580.9585687966483,108130139.309888,10895.667299212262,2587.516800865922,45283692.140134,13258.148774960833,2580.882329620505
19001211,1705188023,49579176.715089,19209.598059609652,2580.9585687966483,108127672.434439,10896.621155937768,2587.494159729735,45283692.140134,13258.148774960833,2580.882329620505
19001259,1705188599,49578936.699429,19209.701503108005,2580.9321759324293,107824766.900163,11014.011632277385,2584.299451836877,45280381.512183,13259.435405991606,2580.799055600894
19001262,1705188635,49578936.699429,19209.701503108005,2580.9321759324293,107807430.963128,11020.723422636796,2584.100758649327,45280381.512183,13259.435405991606,2580.799055600894
19001309,1705189199,49577570.883163,19210.2508578832,2580.7872708137043,107609027.579733,11097.619278359405,2581.8261175300627,45280376.495943,13259.43735551752,2580.7989294256963
19001311,1705189223,49580127.35485,19209.263310545623,2581.0530343259543,107598272.760619,11101.787620767269,2581.7028679387918,45280376.495943,13259.43735551752,2580.7989294256963
19001358,1705189799,49573788.149357,19211.74586196295,2580.3895442687176,107109148.33645,11311.168914191354,2576.351323032554,45280376.495943,13259.43735551752,2580.7989294256963
19001359,1705189811,49573857.657222,19211.719005845556,2580.3967693957084,107111378.64895,11310.30366402968,2576.371997373442,45280376.495943,13259.43735551752,2580.7989294256963
19001406,1705190399,49561641.728905,19216.49477145203,2579.1197780010134,107201769.42185,11278.6243304491,2577.2230121191124,45274056.972917,13261.893468536617,2580.639974770843
19001408,1705190423,49561139.600032,19216.690049274977,2579.0674394470907,107206801.991543,11276.67261425121,2577.2696478777652,45274056.972917,13261.893468536617,2580.639974770843
19001456,1705190999,49562886.818674,19216.02664657174,2579.247402715084,106942232.349008,11384.225094992536,2574.7508559999997,45245600.526378,13272.955077953122,2579.9242718079977
19001457,1705191011,49562846.758674,19216.04222498196,2579.243227007456,106942232.349008,11384.225094992536,2574.7508559999997,45245600.526378,13272.955077953122,2579.9242718079977
19001504,1705191575,49536833.829046,19226.169700089948,2576.5316025903094,106589165.803304,11521.76342727045,2571.4993283421595,45177999.353983,13299.24535904423,2578.2244448755737
19001507,1705191611,49535747.300477,19226.592680295635,2576.418407783907,106522270.728389,11547.793623943418,2570.8839448772446,45177999.353983,13299.24535904423,2578.2244448755737
19001555,1705192199,49492686.200087,19243.429667997632,2571.9264732936217,106097879.394463,11704.628130882238,2567.1871804711704,44982428.496422,13375.401086068237,2573.309983248609
19001556,1705192211,49491942.590159,19243.71966799763,2571.849073049233,106097622.804222,11704.728130882237,2567.1848333224384,44982428.496422,13375.401086068237,2573.309983248609
19001605,1705192799,49494161.51327,19242.872410490294,2572.077622168723,106267606.714454,11648.331595783706,2568.657950186824,44898027.969281,13408.311763128566,2571.1905472213334
19001609,1705192847,49494161.51327,19242.872410490294,2572.077622168723,106185577.893006,11680.28715530602,2567.906159904873,44898027.969281,13408.311763128566,2571.1905472213334
19001655,1705193399,49525805.315062,19230.630647942944,2575.360435221071,106135590.046287,11699.907637625673,2567.447353777096,44915040.826832,13401.716574100381,2571.6163795874927
19001657,1705193423,49525524.144825,19230.740154124705,2575.3311493942947,106137570.809988,11699.136534632626,2567.4654577772744,44915040.826832,13401.716574100381,2571.6163795874927
19001704,1705193999,49468890.332705,19252.84349469747,2569.4329435716595,105820395.180527,11821.460692437828,2564.590790570754,44826784.880602,13436.153929412729,2569.400878075693
19001706,1705194023,49468890.332705,19252.84349469747,2569.4329435716595,105820695.180597,11821.343773236234,2564.5935506321257,44826784.880602,13436.153929412729,2569.400878075693
19001753,1705194599,49469153.007169,19252.754259721245,2569.4584961624732,106191823.906627,11676.908227272697,2567.9918852698543,44820449.49387,13438.627131146548,2569.2418766940855
19001754,1705194611,49469153.007169,19252.754259721245,2569.4584961624732,106189257.210469,11677.908227272697,2567.968411770874,44820449.49387,13438.627131146548,2569.2418766940855
19001802,1705195187,49468681.833436,19252.939791913333,2569.4092625903268,106093488.369995,11715.425480354488,2567.0903109297797,44820449.49387,13438.627131146548,2569.2418766940855
19001804,1705195211,49468557.520217,19252.98831964152,2569.396329490843,106098613.590945,11713.429987020256,2567.1371518571805,44820449.49387,13438.627131146548,2569.2418766940855
19001851,1705195787,49464084.361983,19254.73528742114,2568.9308953677087,106448266.909956,11577.446659515186,2570.342428118056,44820449.49387,13438.627131146548,2569.2418766940855
19001854,1705195823,49464084.361983,19254.73528742114,2568.9308953677087,106450057.855281,11576.750318801125,2570.358882789746,44820449.49387,13438.627131146548,2569.2418766940855
19001900,1705196375,49469531.639142,19252.624362355524,2569.4954987990786,106606432.423504,11515.982512644652,2571.7957353092484,44817110.8117,13439.93054402971,2569.1580866179356
19001903,1705196411,49469531.639142,19252.624362355524,2569.4954987990786,106591632.038036,11521.740427637811,2571.6596250888488,44817110.8117,13439.93054402971,2569.1580866179356
19001952,1705196999,49475838.05111,19250.181712838577,2570.1491440007,106210799.993772,11670.066708361273,2568.158957109465,44817174.398613,13439.93054402971,2569.1580866179356
19001953,1705197011,49475815.190965,19250.190634088576,2570.146765370331,106164461.8599,11688.124158308,2567.7351360858065,44817174.398613,13439.93054402971,2569.1580866179356
19002001,1705197587,49472934.979002,19251.319383187634,2569.8464606123152,106247665.977954,11655.863335287566,2568.495006950514,44817134.22646,13439.904426559035,2569.1580866179356
19002002,1705197611,49470534.189375,19252.25668878622,2569.5966446463335,106231972.953792,11661.976376326103,2568.3507977085883,44810888.098221,13442.343013025353,2569.001332760024
19002051,1705198199,49466661.288919,19253.774370047828,2569.1929456632624,105763775.374883,11844.56186576225,2564.0576539814087,44810888.098221,13442.343013025353,2569.001332760024
19002055,1705198247,49466661.288919,19253.774370047828,2569.1929456632624,105764936.536733,11844.109232082303,2564.068335798409,44810888.098221,13442.343013025353,2569.001332760024
19002101,1705198799,49428773.909058,19268.584604779717,2565.2519332840266,105291820.056042,12028.914708236718,2559.724824156832,44672605.923765,13496.368680645046,2565.532072226309
19002102,1705198811,49428773.909058,19268.584604779717,2565.2519332840266,105293070.056042,12028.426619754675,2559.7362816412383,44672605.923765,13496.368680645046,2565.532072226309
19002149,1705199375,49405390.136141,19277.732263082984,2562.8216774621737,105346030.582465,12162.262240457347,2556.8171869235007,44573953.682504,13534.955939611493,2563.057140954339
19002152,1705199411,49405262.725658,19277.782127728584,2562.8084391821685,105319641.519208,12172.589434462985,2556.575340248132,44573953.682504,13534.955939611493,2563.057140954339
19002201,1705199999,49407475.878462,19276.947661363316,2563.0341870714906,105626860.347479,12052.63353968633,2559.382899219415,44523884.132818,13554.390640320777,2561.803924464384
19002203,1705200023,49407475.878462,19276.947661363316,2563.0341870714906,105602131.394674,12062.30087563006,2559.157231254638,44523884.132818,13554.390640320777,2561.803924464384
19002249,1705200575,49402566.568991,19278.87197374773,2562.5237117743745,105897879.578951,11946.97714584157,2561.8539727087814,44523884.132818,13554.390640320777,2561.803924464384
19002253,1705200623,49402567.568991,19278.871584678163,2562.523815359275,105897672.083008,11947.058180834976,2561.852078258356,44523884.132818,13554.390640320777,2561.803924464384
19002300,1705201187,49418862.702161,19272.54133721356,2564.211010757444,105704254.486447,12022.646927232758,2560.086155024078,44521775.092544,13555.216389804847,2561.7510389893973
19002303,1705201223,49418862.702161,19272.54133721356,2564.211010757444,105704616.719048,12022.505505722538,2560.0894595098825,44521775.092544,13555.216389804847,2561.7510389893973
19002349,1705201775,49407003.786169,19277.18311894738,2562.9783916721353,105321324.531813,12167.559719888763,2556.6977300415883,44521775.092544,13555.216389804847,2561.7510389893973
19002352,1705201811,49407003.786169,19277.18311894738,2562.9783916721353,105510392.008819,12093.691395442887,2558.427947636937,44521775.092544,13555.216389804847,2561.7510389893973
19002401,1705202399,49404230.790611,19278.27656105892,2562.689181999022,105544131.434072,12080.647258519653,2558.7340585999673,44521769.583579,13555.21854674428,2561.750900849444
19002402,1705202411,49404180.855039,19278.296105325702,2562.683993705798,105544131.434072,12080.647258519653,2558.7340585999673,44521769.583579,13555.21854674428,2561.750900849444
19002447,1705202963,49383328.40362,19286.46374863967,2560.5175239604587,104993535.321157,12296.186491910412,2553.7032990399985,44461477.550625,13578.831811863982,2560.2392721457277
19002451,1705203011,49383328.40362,19286.46374863967,2560.5175239604587,105005930.666046,12291.335155510267,2553.8160303327054,44461477.550625,13578.831811863982,2560.2392721457277
19002500,1705203599,49385434.658074,19285.669985395787,2560.7321236685825,105088333.511235,12259.124251428088,2554.5651142304146,44461477.550625,13578.831811863982,2560.2392721457277
19002501,1705203611,49382503.263137,19286.818246899315,2560.4276781669823,105088333.511235,12259.124251428088,2554.5651142304146,44461477.550625,13578.831811863982,2560.2392721457277
19002550,1705204199,49345580.598954,19301.296063152135,2556.594149817692,104781838.467439,12379.377923407095,2551.7748592358985,44323980.15381,13632.734596521816,2556.793636174257
19002551,1705204211,49345877.598954,19301.180242178685,2556.6248788827393,104781537.919496,12379.495762350802,2551.7721255734846,44323980.15381,13632.734596521816,2556.793636174257
19002599,1705204787,49347043.687471,19300.72631707519,2556.745423814133,104753790.297345,12438.473843500395,2550.961917871359,44264170.87237,13606.983826066442,2556.793636174257
19002601,1705204811,49347043.687471,19300.72631707519,2556.745423814133,104752642.940795,12438.923843500394,2550.9514847910846,44264170.87237,13606.983826066442,2556.793636174257
19002647,1705205363,49332331.717569,19306.501032099273,2555.2186610897716,104865857.464912,12394.739544599455,2551.978625144504,44194327.679668,13634.392121605097,2555.0424335409457
19002651,1705205411,49333180.717569,19306.169773373927,2555.306479569385,104865857.464912,12394.739544599455,2551.978625144504,44194327.679668,13634.392121605097,2555.0424335409457
19002698,1705205987,49322426.214355,19310.412454323105,2554.188126795447,104379394.292631,12585.873420811116,2547.4640478395063,44144392.612713,13653.999465399684,2553.790762051568
19002700,1705206011,49316408.432821,19312.776342660487,2553.5638976921573,104721965.283815,12451.549931242718,2550.6656564723608,44144392.612713,13653.999465399684,2553.790762051568
19002749,1705206599,49306573.35581,19316.641390111537,2552.5438071781327,104589835.659346,12503.677390761964,2549.4313600069904,44144392.612713,13653.999465399684,2553.790762051568
19002750,1705206611,49306573.35581,19316.641390111537,2552.5438071781327,104591784.695844,12502.913297224577,2549.449621396711,44144392.612713,13653.999465399684,2553.790762051568
19002799,1705207199,49307408.362477,19316.33851903846,2552.627057859796,103894675.590514,12713.351546240256,2544.4575680000003,44077644.74019,13680.223482927526,2552.1181399999996
19002800,1705207211,49307408.362477,19316.33851903846,2552.627057859796,104011024.573614,12667.657739544364,2545.545628819742,44077644.74019,13680.223482927526,2552.1181399999996
19002847,1705207775,49289768.794204,19323.290413889248,2550.795839552013,103905023.23413,12689.965037628015,2544.667367591527,43987311.793435,13715.741032741635,2549.8486808640696
19002855,1705207871,49289768.794204,19323.290413889248,2550.795839552013,103909773.23413,12688.099338546273,2544.7117789633617,43987311.793435,13715.741032741635,2549.8486808640696
19002899,1705208399,49292883.584301,19322.090684402407,2551.1154247967725,103745763.716908,12752.696754264736,2543.176661286876,43985847.980036,13716.316842885193,2549.8115814085204
19002902,1705208435,49292883.584301,19322.090684402407,2551.1154247967725,103747250.591908,12752.112395527896,2543.1905591007435,43985847.980036,13716.316842885193,2549.8115814085204
19002948,1705208999,49294258.314807,19321.60642378666,2551.2505137316775,104065245.556928,12633.643661187123,2546.0848264567226,43983281.265219,13717.326513949136,2549.746530242444
19002949,1705209011,49294258.314807,19321.60642378666,2551.2505137316775,104065984.567103,12633.355227119273,2546.0916974422944,43983281.265219,13717.326513949136,2549.746530242444
19002997,1705209599,49297765.86874,19320.253239489495,2551.6107505246455,104315329.610455,12535.5879269679,2548.416384234626,43960522.369534,13726.280329487985,2549.169762024271
19002998,1705209611,49297765.86874,19320.253239489495,2551.6107505246455,104321539.481803,12533.152416073479,2548.474314647262,43960522.369534,13726.280329487985,2549.169762024271
19003046,1705210187,49299526.335476,19319.586021625608,2551.789995929105,104477744.677263,12471.942784189678,2549.93130619278,43960522.369534,13726.280329487985,2549.169762024271
19003049,1705210223,49299526.335476,19319.586021625608,2551.789995929105,104490308.550219,12467.01821923704,2550.048547087852,43960522.369534,13726.280329487985,2549.169762024271
19003097,1705210799,49293231.288057,19322.06208534519,2551.1371959333173,104800637.275031,12345.590568719808,2552.8672673143597,44020553.936518,13702.808499492698,2550.683436370236
19003099,1705210823,49293231.288057,19322.06208534519,2551.1371959333173,104666384.162291,12398.218561029118,2551.6510999999996,44020553.936518,13702.808499492698,2550.683436370236
19003145,1705211387,49289876.541544,19323.383988601727,2550.789063169194,104654467.880843,12403.016903052041,2551.541713284782,44020553.936518,13702.808499492698,2550.683436370236
19003149,1705211435,49289876.541544,19323.383988601727,2550.789063169194,104810014.901999,12323.467637761398,2553.1393301050985,44020553.936518,13702.808499492698,2550.683436370236
19003193,1705211963,49283181.678474,19326.026273856656,2550.09389825481,104720289.052323,12358.642202923684,2552.32419257145,43988910.795118,13715.253522494522,2549.8846424514295
19003199,1705212035,49283181.678474,19326.026273856656,2550.09389825481,104704920.206391,12364.667281826438,2552.1845950045536,43988910.795118,13715.253522494522,2549.8846424514295
19003243,1705212563,49287906.837422,19324.18180650797,2550.581821830246,104809176.371617,12314.866456012698,2553.5296376664387,44065101.872313,13685.506660381174,2551.792615568776
19003247,1705212611,49287906.837422,19324.18180650797,2550.581821830246,104814104.938138,12312.937338350386,2553.574332951817,44065101.872313,13685.506660381174,2551.792615568776
19003295,1705213187,49286215.05639,19324.856988069998,2550.4051640235343,104952741.150217,12277.488507938711,2554.6177756537118,44065101.872313,13685.506660381174,2551.792615568776
19003299,1705213235,49286215.05639,19324.856988069998,2550.4051640235343,104955580.513429,12276.377606216076,2554.6434167841508,44065101.872313,13685.506660381174,2551.792615568776
19003344,1705213775,49288396.959314,19324.00621789696,2550.6303611962967,104981202.405462,12266.900144830923,2554.8684948724176,44070220.942619,13683.506660381176,2551.920481028375
19003354,1705213895,49288396.959314,19324.00621789696,2550.6303611962967,104900945.628934,12298.333591339539,2554.1433838053367,44070220.942619,13683.506660381176,2551.920481028375
19003394,1705214375,49308771.358238,19316.04877449919,2552.7359106348304,104373506.058165,12505.27161073871,2549.3455360579514,44070220.942619,13683.506660381176,2551.920481028375
19003397,1705214435,49308771.358238,19316.04877449919,2552.7359106348304,104373006.058165,12505.467837799775,2549.3408769931966,44070220.942619,13683.506660381176,2551.920481028375
19003442,1705214975,49323670.622932,19310.232529546352,2554.2763686280036,104698389.882656,12377.974219602189,2552.3106926090554,44070220.942619,13683.506660381176,2551.920481028375
19003445,1705215011,49323670.622932,19310.232529546352,2554.2763686280036,104841061.546579,12322.117241962462,2553.5986750000084,44070220.942619,13683.506660381176,2551.920481028375
19003494,1705215599,49321293.851308,19311.17281057378,2554.0289207241867,104815531.334061,12332.163106583852,2553.3675664810253,44070220.942619,13683.506660381176,2551.920481028375
19003495,1705215611,49321293.851308,19311.17281057378,2554.0289207241867,104817031.334061,12331.575942383979,2553.381109037831,44070220.942619,13683.506660381176,2551.920481028375
19003543,1705216187,49311693.021118,19314.945170800456,2553.0330314199077,104626854.02579,12406.296268665925,2551.661511697874,44070220.942619,13683.506660381176,2551.920481028375
19003549,1705216259,49308981.991445,19316.010310461286,2552.7518984984144,104623904.368048,12405.453302271937,2551.661511697874,44070220.942619,13683.506660381176,2551.920481028375
